4561,-221074
4663,-221251
4765,-221102
4867,-220995
4969,-220834
5071,-220591
5173,-220416
5275,-220465
5377,-220444
5479,-220281
5581,-220438
5683,-220791
5785,-220898
5887,-220993
5989,-221236
6091,-221355
6193,-221012
6295,-220711
6397,-220644
6499,-220543
6601,-220402
6703,-220277
6805,-220434
6907,-220593
7009,-220904
7111,-221117
7213,-221194
7315,-221135
7417,-221046
7519,-220789
7621,-220612
7723,-220555
7825,-220580
7927,-220497
8029,-220398
8131,-220399
8233,-220464
8335,-220649
8437,-220934
8539,-221143
8641,-221256
8743,-221153
8845,-220872
8947,-220699
9049,-220658
9151,-220613
9253,-220458
9355,-220435
9457,-220418
9559,-220379
9661,-220770
9763,-221061
9865,-221212
9967,-221289
10069,-221144
10171,-220859
10273,-220654
10375,-220665
10477,-220624
10579,-220417
10681,-220350
10783,-220459
10885,-220660
10987,-220747
11089,-221036
11191,-221203
11293,-221180
11395,-220933
11497,-220614
11599,-220567
11701,-220430
11803,-220369
11905,-220384
12007,-220377
12109,-220516
12211,-220689
12313,-220944
12415,-221161
12517,-221316
12619,-221173
12721,-220964
12823,-220727
12925,-220436
13027,-220387
13129,-220442
13231,-220511
13333,-220346
13435,-220317
13537,-220608
13639,-220863
13741,-221064
13843,-221223
13945,-221120
14047,-220977
14149,-220770
14251,-220669
14353,-220564
14455,-220475
14557,-220370
14659,-220409
14761,-220500
14863,-220677
14965,-220852
15067,-221093
15169,-221238
15271,-221179
15373,-221068
15475,-220895
15577,-220628
15679,-220499
15781,-220476
15883,-220281
15985,-220356
16087,-220613
16189,-220924
16291,-221121
16393,-221248
16495,-221193
16597,-220970
16699,-220773
16801,-220714
16903,-220655
17005,-220516
17107,-220371
17209,-220384
17311,-220511
17413,-220564
17515,-220777
17617,-221044
17719,-221211
17821,-221258
17923,-221157
18025,-220904
18127,-220763
18229,-220506
18331,-220521
18433,-220444
18535,-220385
18637,-220452
18739,-220541
18841,-220770
18943,-221069
19045,-221176
19147,-221275
19249,-221142
19351,-220805
19453,-220670
19555,-220605
19657,-220522
19759,-220475
19861,-220436
19963,-220401
20065,-220464
20167,-220687
20269,-220948
20371,-221237
20473,-221166
20575,-220947
20677,-220746
20779,-220579
20881,-220446
20983,-220449
21085,-220446
21187,-220473
21289,-220516
21391,-220607
21493,-220916
21595,-221199
21697,-221180
21799,-221123
21901,-220994
22003,-220751
22105,-220554
22207,-220463
22309,-220460
22411,-220437
22513,-220378
22615,-220473
22717,-220706
22819,-220945
22921,-221154
23023,-221277
23125,-221122
23227,-220981
23329,-220856
23431,-220683
23533,-220524
23635,-220363
23737,-220368
23839,-220397
23941,-220582
24043,-220551
24145,-220812
24247,-221109
24349,-221304
24451,-221259
24553,-221050
24655,-220819
24757,-220656
24859,-220503
24961,-220462
25063,-220365
25165,-220384
25267,-220407
25369,-220636
25471,-221009
25573,-221180
25675,-221177
25777,-221176
25879,-220885
25981,-220614
26083,-220507
26185,-220476
26287,-220369
26389,-220338
26491,-220393
26593,-220454
26695,-220717
26797,-221052
26899,-221245
27001,-221242
27103,-221135
