914354,-388768,460422,-242158,-293336
914462,-389397,461207,-242917,-292171
914570,-389924,461254,-243468,-292240
914678,-389543,460937,-243081,-292529
914786,-389438,461056,-243198,-292370
914894,-389333,460675,-242821,-292819
915002,-388892,460168,-242126,-293314
915110,-388609,460081,-241887,-293435
915218,-388498,460106,-241744,-293440
915326,-388545,460035,-241693,-293557
915434,-388652,460006,-241668,-293440
915542,-388595,459969,-241727,-293461
915650,-388612,460098,-241792,-293528
915758,-388767,460293,-241961,-293231
915866,-389012,460870,-242580,-292570
915974,-389659,461465,-243429,-292049
916082,-389696,461164,-243384,-292210
916190,-389437,461269,-243153,-292081
916298,-389628,461260,-243264,-292126
916406,-388847,460433,-242593,-292821
916514,-388640,460112,-241956,-293298
916622,-388601,460103,-241805,-293361
916730,-388564,460048,-241684,-293530
916838,-388573,459941,-241661,-293497
916946,-388674,459986,-241734,-293512
917054,-388687,460087,-241827,-293465
917162,-388632,460256,-242008,-293268
917270,-388899,460685,-242445,-292827
917378,-389374,461062,-243130,-292452
917486,-389531,461105,-243237,-292393
917594,-389552,461182,-243186,-292400
917702,-389101,460931,-243049,-292695
917810,-388790,460324,-242536,-293086
917918,-388733,460123,-242029,-293255
918026,-388784,460222,-241820,-293304
918134,-388681,460103,-241845,-293517
918242,-388612,459970,-241898,-293590
918350,-388761,459959,-241797,-293531
918458,-388798,459930,-241690,-293374
918566,-388689,460145,-241817,-293351
918674,-388756,460392,-242150,-293106
918782,-389137,460965,-242739,-292587
918890,-389624,461236,-243232,-292296
918998,-389673,461031,-243031,-292499
919106,-389370,460982,-242966,-292602
919214,-389145,460685,-242865,-292829
919322,-388898,460310,-242400,-293156
919430,-388751,460065,-241749,-293317
919538,-388718,459978,-241826,-293324
919646,-388695,460029,-241905,-293397
919754,-388790,459946,-241852,-293466
919862,-388919,459943,-241841,-293449
919970,-388948,460192,-241978,-293262
920078,-388849,460325,-242235,-292915
920186,-389092,460698,-242526,-292640
920294,-389385,460807,-242975,-292551
920402,-389422,460622,-242928,-292684
920510,-389355,460613,-242651,-292803
920618,-389092,460392,-242564,-293002
920726,-388971,460211,-242095,-293199
920834,-388880,460124,-241978,-293380
920942,-388865,460081,-241933,-293373
921050,-388702,459996,-241964,-293418
921158,-388651,460001,-241973,-293511
921266,-388688,460024,-241990,-293418
921374,-388721,460121,-241969,-293399
