795048,-386265,458959,-237973,-192021
795156,-386240,458858,-237912,-191790
795264,-386193,458879,-237995,-191725
795372,-386206,458960,-237898,-191720
795480,-386263,458979,-237875,-191551
795588,-385984,458872,-237940,-191580
795696,-385907,458851,-237973,-191643
795804,-385880,458950,-238070,-191588
795912,-385793,459019,-238179,-191605
796020,-386214,459328,-238312,-191568
796128,-389105,461455,-241627,-191991
796236,-392916,464542,-244164,-192828
796344,-393583,465251,-244447,-193143
796452,-393356,465104,-244214,-193188
796560,-391253,463699,-242149,-193151
796668,-387382,460540,-239260,-192960
796776,-386001,459175,-238381,-191995
796884,-385854,458926,-238308,-191830
796992,-385875,458927,-238141,-191723
797100,-385998,458866,-237984,-191846
797208,-386279,458911,-237951,-191745
797316,-386246,458764,-237894,-191798
797424,-386177,458823,-237873,-191837
797532,-386280,459014,-237948,-191732
797640,-386361,459093,-238033,-191697
797748,-386466,459264,-238432,-191720
797856,-386997,459893,-239021,-191817
797964,-387354,460358,-239402,-191886
798072,-387131,460309,-239451,-191837
798180,-386726,459992,-239112,-191892
798288,-386487,459761,-239001,-191911
798396,-386382,459756,-239078,-192026
798504,-386787,459927,-239159,-192023
798612,-386708,459720,-239142,-192004
798720,-386331,459429,-238831,-191875
798828,-386178,459262,-238040,-191874
798936,-386109,459131,-237889,-191941
799044,-385994,458986,-237804,-191784
799152,-386027,458877,-237723,-191595
799260,-386058,458942,-237662,-191514
799368,-385929,458995,-237683,-191591
799476,-385700,459078,-237630,-191590
799584,-385473,459127,-237705,-191581
799692,-385226,459242,-237660,-191624
799800,-384779,459395,-237551,-191559
799908,-384606,459608,-237590,-191584
800016,-384521,459605,-237567,-191503
800124,-384544,459716,-237290,-191522
800232,-384501,459761,-237087,-191419
800340,-384316,459594,-236650,-191530
800448,-383927,459449,-236109,-191681
800556,-383808,459262,-236154,-191624
800664,-384985,459307,-237153,-191595
800772,-386918,459416,-238500,-191470
800880,-388009,459535,-239739,-191495
800988,-388312,459478,-241098,-191478
801096,-385371,459239,-241657,-191447
801204,-379208,459030,-239976,-191336
801312,-375149,459801,-239323,-191347
801420,-377480,460714,-242774,-191468
801528,-385471,464025,-251975,-191417
801636,-390636,472620,-252738,-191350
801744,-397873,475465,-253079,-191337
801852,-402564,479588,-252834,-191326
801960,-402873,487017,-245017,-191359
802068,-400936,496986,-228234,-191380
802176,-394353,481055,-228427,-191511
802284,-398210,487230,-228270,-192150
802392,-392791,488649,-241015,-193263
802500,-380038,474308,-238774,-191838
802608,-389501,471949,-251133,-191435
802716,-388220,479738,-252752,-191404
802824,-396161,488627,-252777,-191451
802932,-400714,496664,-252770,-191476
803040,-395567,502551,-249611,-191345
803148,-389910,506128,-236344,-191458
803256,-395971,503353,-226549,-191523
803364,-391980,480266,-230818,-191438
803472,-389851,473839,-235817,-191373
803580,-385056,471886,-233944,-191464
803688,-383703,478483,-239481,-191363
803796,-384314,485712,-245016,-191426
803904,-385675,486559,-247161,-191431
804012,-388934,487460,-245660,-191644
804120,-393051,492513,-243195,-193161
804228,-387788,480344,-238606,-192844
804336,-389023,475183,-238605,-191747
804444,-391330,476558,-238252,-191614
804552,-396039,489457,-245801,-192721
804660,-395340,490826,-245018,-192388
804768,-381027,478017,-241651,-191623
804876,-381778,479112,-248528,-191474
804984,-386281,482939,-250229,-191393
805092,-395312,489148,-246990,-191596
805200,-386383,487301,-238533,-192461
805308,-387238,477644,-230792,-192004
805416,-395737,472831,-241049,-191515
805524,-399630,484328,-247864,-191588
805632,-400875,488911,-251885,-192381
805740,-396664,486156,-249402,-191958
805848,-382917,473613,-236747,-191581
805956,-375432,472200,-242176,-191444
806064,-372931,473387,-242219,-191437
806172,-372418,476786,-239660,-191526
806280,-376531,477373,-236561,-191555
806388,-387386,474638,-236504,-191554
806496,-391193,473337,-239557,-191581
806604,-394252,474278,-239868,-191942
806712,-396021,479861,-241613,-192721
806820,-392700,479542,-239916,-191952
806928,-392527,477905,-237183,-191595
807036,-392004,475738,-234872,-191544
807144,-390725,474939,-233811,-191561
807252,-390108,476406,-235964,-191524
807360,-390349,477801,-238931,-191845
807468,-391004,478644,-240396,-192094
807576,-390237,475817,-239327,-191749
807684,-386406,473932,-239618,-191640
807792,-383487,474745,-240583,-191609
807900,-380398,476002,-242026,-191554
808008,-381215,475859,-244147,-191511
808116,-384314,477866,-247432,-191456
808224,-388433,482605,-247457,-191529
808332,-395126,490704,-246784,-192096
808440,-400021,485405,-243933,-193055
808548,-393022,472360,-241396,-191888
808656,-394217,478165,-247863,-191527
808764,-397460,489520,-252248,-191794
808872,-395675,484759,-252855,-191647
808980,-388178,483148,-250846,-191358
809088,-393477,470485,-248953,-191369
809196,-395200,470958,-252258,-191418
809304,-400185,481095,-252667,-191383
809412,-402814,484140,-252636,-191488
809520,-397743,485555,-249427,-191459
809628,-380234,470620,-221440,-191376
809736,-389985,469355,-232991,-191445
809844,-395662,469162,-237526,-191490
809952,-390313,468673,-237695,-191433
810060,-383806,468948,-235584,-191410
810168,-387333,476527,-246061,-191405
810276,-399152,481572,-250238,-191360
810384,-400413,485515,-248979,-191401
810492,-401566,489274,-246360,-192198
810600,-393745,493871,-242951,-193313
810708,-387602,481450,-238440,-191822
810816,-389619,471421,-239077,-191529
810924,-389798,471332,-232546,-191568
811032,-392929,477905,-236703,-191883
811140,-394060,482932,-244952,-191984
811248,-395249,482875,-248147,-192149
811356,-392998,481034,-241448,-192494
811464,-390355,475913,-237205,-191685
811572,-385844,471726,-232626,-191582
811680,-391089,473563,-234883,-191567
811788,-394902,479682,-241760,-191478
811896,-393265,480817,-239215,-191669
812004,-389760,480154,-233530,-191664
812112,-386827,475703,-230173,-191533
812220,-386618,475670,-230842,-191520
812328,-391065,485307,-242679,-192367
812436,-400116,487662,-249318,-193894
812544,-398809,481321,-244949,-192013
812652,-391784,474998,-238106,-191514
812760,-388587,475073,-232863,-191501
812868,-395648,482204,-231442,-191534
812976,-400449,487687,-234031,-191565
813084,-401914,488402,-237568,-191424
813192,-400189,483239,-241401,-191413
813300,-398464,480540,-244778,-191470
813408,-396325,483583,-247905,-192193
813516,-390410,486412,-248480,-192906
813624,-383689,472101,-245955,-191781
813732,-384204,471858,-251258,-191530
813840,-387711,472069,-252845,-191477
813948,-391312,484078,-252794,-191500
814056,-397609,488153,-248051,-191513
814164,-394344,483806,-234558,-191532
814272,-391307,473347,-227247,-191489
814380,-401838,470638,-241646,-191434
814488,-398233,472503,-243511,-191517
814596,-395018,482558,-244316,-192194
814704,-393799,494387,-249725,-193031
814812,-383830,480296,-241386,-191624
814920,-382155,470107,-240771,-191415
815028,-380512,482384,-246560,-191480
815136,-389357,493725,-248641,-192147
815244,-400396,481474,-243996,-191552
815352,-397029,470959,-240913,-191313
815460,-398076,476954,-248788,-191406
815568,-395585,486013,-252261,-191503
815676,-390824,483082,-252716,-191530
815784,-386125,485643,-251021,-191451
815892,-392626,471522,-248738,-191372
816000,-393709,474355,-252081,-191287
816108,-399044,490922,-252464,-191388
816216,-401675,486909,-247085,-191435
816324,-392152,481154,-239732,-191404
816432,-394681,464211,-250627,-191467
816540,-397570,473970,-251318,-191554
816648,-395817,489211,-252719,-192635
816756,-397148,474964,-251836,-192478
816864,-398913,477247,-247291,-191499
816972,-398192,465948,-248680,-191382
817080,-397985,481249,-251043,-191379
817188,-401878,487422,-251538,-191382
817296,-401237,491921,-245353,-191373
817404,-389228,486640,-233588,-191424
817512,-395177,472181,-238339,-191451
817620,-398886,470564,-244932,-191518
817728,-392913,480231,-242167,-191763
817836,-393482,476436,-240018,-192202
817944,-391017,472765,-238205,-191557
818052,-378264,469664,-237152,-191596
818160,-380793,470297,-238641,-191543
818268,-391286,478304,-241864,-191756
818376,-399559,485481,-245593,-192603
818484,-392922,482310,-242164,-192418
818592,-391059,475245,-240343,-191625
818700,-391070,474778,-241340,-191650
818808,-393609,480329,-240653,-192729
818916,-393522,483598,-243354,-193090
