725062,-402905,467281,-251597,-288267
725170,-402872,467408,-251588,-288220
725278,-402919,467403,-251533,-288105
725386,-402954,467338,-251644,-288034
725494,-403083,467167,-251633,-288035
725602,-403034,466960,-251546,-287920
725710,-403047,467043,-251595,-287845
725818,-402968,467006,-251594,-287806
725926,-402913,467087,-251613,-287879
726034,-403024,467104,-251636,-288000
726142,-403055,467157,-251587,-288027
726250,-403082,467258,-251624,-288096
726358,-403161,467303,-251647,-288147
726466,-403140,467268,-251532,-288206
726574,-403017,467403,-251557,-288285
726682,-403020,467412,-251612,-288274
726790,-403071,467457,-251711,-288233
726898,-403082,467500,-251646,-288290
727006,-403201,467477,-251553,-288315
727114,-403104,467402,-251636,-288220
727222,-403027,467311,-251599,-288227
727330,-403060,467188,-251564,-288272
727438,-403135,467211,-251719,-288121
727546,-403044,467140,-251712,-288076
727654,-402999,467139,-251633,-288029
727762,-403148,467260,-251644,-287966
727870,-403129,467211,-251647,-287937
727978,-403074,467124,-251664,-287976
728086,-403151,467155,-251655,-288021
728194,-403008,467140,-251674,-288006
728302,-402973,467179,-251733,-287985
728410,-402960,467162,-251656,-288074
728518,-402935,467267,-251577,-288193
728626,-402958,467398,-251590,-288176
728734,-402993,467561,-251605,-288139
728842,-403046,467580,-251692,-288334
728950,-403103,467487,-251591,-288369
729058,-403084,467506,-251468,-288364
729166,-402981,467641,-251523,-288393
729274,-403058,467784,-251578,-288320
729382,-403055,467751,-251577,-288279
729490,-403056,467692,-251606,-288250
729598,-403077,467725,-251633,-288275
729706,-403114,467760,-251676,-288300
729814,-403151,467879,-251691,-288297
729922,-403236,467978,-251660,-288398
730030,-403195,468763,-251607,-288397
730138,-403202,469238,-251556,-288334
730246,-403125,469967,-251577,-288475
730354,-403086,470928,-251630,-288686
730462,-403149,472145,-251593,-289023
730570,-403232,474134,-251504,-289810
730678,-403159,476283,-251583,-291039
730786,-403214,476696,-251598,-292848
730894,-403067,474343,-251563,-294705
731002,-403082,475184,-251516,-294996
731110,-403195,477491,-250841,-292433
731218,-403160,483304,-242348,-295468
731326,-403095,480159,-232071,-297281
731434,-403018,494812,-229438,-297364
731542,-402909,500537,-234317,-297449
731650,-402882,484746,-236198,-297412
731758,-402931,508145,-217485,-297337
731866,-403008,571308,-229284,-297366
731974,-398241,574729,-249735,-297447
732082,-396628,529848,-252294,-297370
732190,-403121,493029,-252301,-297319
732298,-403176,491928,-252314,-297342
732406,-403139,506141,-251347,-297381
732514,-403142,524016,-241340,-297418
732622,-403125,526729,-239275,-297215
732730,-403122,525264,-247278,-297252
732838,-403257,525833,-251597,-297355
732946,-403282,522318,-244274,-297446
733054,-403297,503029,-248581,-297291
733162,-403212,490724,-252330,-297164
733270,-403161,486999,-252179,-297283
733378,-403188,489814,-250738,-297276
733486,-403125,488515,-250305,-297197
733594,-403236,483748,-250730,-297278
733702,-403305,479775,-251573,-297321
733810,-403180,486486,-250676,-297340
733918,-403079,483925,-251917,-297269
734026,-403108,486864,-252300,-297238
734134,-403223,486387,-252365,-297373
734242,-403188,496150,-252372,-297314
734350,-403137,510911,-252407,-297161
734458,-400218,518436,-252442,-297106
734566,-383615,511683,-252503,-297249
734674,-390324,502752,-252414,-297238
734782,-403137,505241,-252481,-297301
734890,-403244,510350,-252504,-297362
734998,-403323,507647,-250623,-297337
735106,-403340,495426,-245116,-297230
735214,-403247,482615,-247785,-297233
735322,-403196,482122,-251406,-297226
735430,-403283,487139,-252235,-297391
735538,-403308,486460,-252378,-297324
735646,-403271,481093,-252463,-297269
735754,-403192,483872,-252192,-297332
735862,-403115,487845,-249821,-297289
735970,-403244,482492,-248626,-297336
