771178,-403204,466788,-251884,-287806
771286,-403151,466845,-252579,-287721
771394,-403164,467028,-252562,-287604
771502,-403217,467265,-252661,-287453
771610,-403236,467254,-252700,-287566
771718,-403257,467289,-252653,-287699
771826,-403250,467394,-252612,-287744
771934,-403295,467273,-252693,-287843
772042,-403162,467506,-252668,-287962
772150,-403089,467709,-252671,-287881
772258,-403208,467770,-252672,-287876
772366,-403183,467815,-252661,-287911
772474,-403276,467892,-252628,-287822
772582,-403319,467851,-252785,-287823
772690,-403228,467858,-252780,-287838
772798,-403205,467825,-252657,-287709
772906,-403148,467758,-252602,-287604
773014,-403165,467517,-252643,-287545
773122,-403146,467200,-252668,-287430
773230,-403137,467131,-252685,-287321
773338,-403074,466920,-252698,-287256
773446,-403067,466569,-252601,-287133
773554,-403148,466436,-252694,-287214
773662,-403215,466411,-252789,-287215
773770,-403200,466358,-252656,-287054
773878,-403177,466283,-252591,-286915
773986,-403212,466270,-252612,-287042
774094,-403257,466329,-252653,-287199
774202,-403376,466312,-252558,-287262
774310,-403257,466423,-252719,-287403
774418,-403174,466564,-252736,-287526
774526,-403237,466631,-252685,-287555
774634,-403222,466802,-252578,-287534
774742,-403287,467077,-252631,-287747
774850,-403302,467556,-252668,-287822
774958,-403309,467639,-252687,-287861
775066,-403288,467608,-252628,-288080
775174,-403219,467667,-252627,-288263
775282,-403210,467540,-252636,-288348
775390,-402671,466935,-252859,-288837
775498,-402756,467732,-252660,-288690
775606,-403113,468787,-252715,-288157
775714,-403100,469306,-252764,-288298
775822,-403033,470013,-252645,-288459
775930,-403058,471066,-252490,-288580
776038,-403205,472633,-252481,-289355
776146,-403240,474988,-252594,-289968
776254,-403249,479083,-252715,-290599
776362,-403266,479218,-252660,-290820
776470,-403161,476791,-252557,-291637
776578,-403096,473792,-252500,-294346
776686,-403169,480251,-250803,-296011
776794,-403160,492392,-241510,-297140
776902,-403221,507549,-238315,-297417
777010,-403132,500272,-243082,-297344
777118,-402939,472231,-246115,-297193
777226,-403108,463048,-248284,-297348
777334,-403217,465749,-251035,-297409
777442,-403228,493058,-251522,-297530
777550,-403149,503335,-252563,-297399
777658,-403024,523644,-252626,-297268
777766,-402897,548687,-252467,-297251
777874,-402770,556212,-252372,-297318
777982,-402087,562825,-252473,-297209
778090,-396472,555930,-252720,-297132
778198,-402217,547321,-252833,-297157
778306,-395408,504910,-252892,-297014
778414,-395401,496485,-252849,-297093
778522,-402850,509830,-252842,-297350
778630,-403195,522395,-252705,-297317
778738,-403212,539812,-252580,-297226
778846,-403165,534945,-252425,-297255
778954,-403178,522214,-252474,-297182
779062,-403181,535901,-252555,-297159
779170,-403292,525556,-252196,-297222
779278,-403269,539897,-250709,-297151
779386,-403112,548370,-251208,-297186
779494,-403153,535423,-252503,-297083
779602,-403228,543064,-252534,-297110
779710,-403259,564773,-252513,-297203
779818,-403298,558072,-252490,-297136
779926,-403291,563649,-251159,-297135
780034,-403280,556520,-248288,-297294
780142,-403297,551085,-249751,-297069
780250,-403332,542684,-242842,-297084
780358,-403317,546779,-245669,-297199
780466,-403340,534358,-252210,-297040
780574,-403245,533323,-252575,-296977
780682,-403244,533546,-252658,-297036
780790,-403235,540343,-252595,-297185
780898,-403184,542720,-249534,-297188
781006,-403307,515553,-245273,-297189
781114,-403342,496972,-246180,-297308
781222,-403257,512161,-250113,-297253
781330,-403296,517634,-252572,-297244
781438,-403295,519145,-246921,-297293
781546,-403324,517492,-241572,-297190
781654,-403371,508481,-250903,-297057
781762,-403402,503354,-252690,-297066
781870,-403351,492415,-251483,-297175
781978,-403214,497124,-246732,-297312
782086,-403237,503213,-245917,-297331
782194,-403248,501332,-252170,-297238
782302,-403263,491471,-252235,-297149
782410,-403254,494134,-252918,-297198
782518,-403209,498665,-252979,-297363
782626,-403122,504896,-252952,-297232
782734,-400823,499917,-252895,-297375
782842,-393888,499180,-252842,-297308
782950,-400355,497101,-252945,-297185
783058,-400872,503604,-252984,-297338
783166,-392185,516845,-252895,-297347
783274,-387240,525358,-252856,-297222
783382,-395215,542931,-252901,-297127
783490,-402268,544308,-252878,-297184
783598,-402937,556521,-252837,-297281
783706,-398406,566304,-252890,-297358
783814,-382373,552961,-252915,-297193
783922,-393162,553562,-252750,-297166
784030,-402333,543843,-252745,-297219
784138,-402954,522122,-252796,-297238
784246,-403171,517623,-252819,-297289
784354,-403290,511402,-252802,-297280
784462,-403367,498689,-251351,-297307
784570,-403302,501006,-250000,-297270
784678,-403203,497797,-252323,-297289
784786,-403270,498188,-252824,-297376
784894,-403257,503269,-252877,-297307
785002,-403120,497764,-252978,-297268
785110,-403191,499119,-252979,-297093
785218,-403264,515866,-252970,-297122
785326,-403221,530091,-252965,-297417
785434,-403226,526378,-252880,-297304
785542,-403345,533695,-252805,-297241
785650,-403398,532676,-252526,-297214
785758,-403345,520787,-252485,-297185
785866,-403354,524394,-252782,-297210
785974,-403349,531281,-252909,-297351
786082,-403310,521554,-252768,-297378
786190,-403367,532843,-252703,-297275
786298,-403380,540666,-252812,-297110
786406,-403299,555737,-252045,-297149
786514,-403254,554970,-241922,-297470
786622,-403285,531649,-238303,-297229
786730,-403236,495690,-249132,-297126
786838,-403265,486843,-252605,-297295
786946,-403190,500226,-252740,-297338
787054,-403115,514077,-252863,-297365
787162,-403138,522882,-252866,-297432
787270,-403203,526197,-252913,-297399
787378,-403218,549602,-252878,-297256
787486,-403275,546577,-252781,-297239
787594,-403204,545338,-252796,-297288
787702,-403173,546741,-252905,-297165
787810,-403122,557744,-252858,-297172
787918,-403035,548385,-252729,-297291
788026,-403096,541446,-252800,-297270
788134,-403131,527313,-252931,-297181
788242,-403156,532438,-252906,-297190
788350,-397571,542235,-252907,-297301
788458,-381864,549684,-252934,-297320
788566,-396221,529033,-253009,-297205
788674,-397900,519438,-252924,-297170
788782,-399333,523359,-252947,-297239
788890,-387406,527348,-252834,-297262
788998,-388767,525319,-252855,-297237
789106,-387018,529522,-253044,-297174
789214,-381241,527511,-252917,-296945
789322,-397220,536966,-252874,-297096
789430,-399017,541169,-252933,-297155
789538,-401514,524736,-253042,-297110
789646,-403001,532343,-252909,-297137
789754,-403208,543662,-252868,-297170
789862,-403205,546621,-252781,-297249
789970,-403174,536938,-251918,-297328
790078,-403239,524679,-251913,-297207
790186,-403368,529524,-252640,-297092
790294,-403315,534605,-250713,-297107
790402,-403282,518152,-248250,-297258
790510,-403221,508735,-250805,-297351
790618,-403294,527418,-240166,-297302
790726,-403293,516981,-242539,-297349
790834,-403232,502354,-250922,-297288
790942,-403249,496781,-252839,-297215
791050,-403288,492782,-252800,-297126
791158,-403329,493975,-252685,-297113
791266,-403286,500592,-252776,-297150
791374,-403257,497805,-252683,-297281
791482,-403218,506378,-252746,-297348
791590,-401867,519151,-252935,-297231
791698,-395830,513314,-252984,-297016
791806,-400055,529429,-252953,-297063
791914,-401868,529886,-253038,-297022
792022,-396595,530071,-253031,-297189
792130,-392352,535844,-253016,-297176
792238,-395055,509123,-252973,-297049
792346,-401342,478672,-252982,-297184
792454,-403099,484727,-252995,-297269
792562,-403208,501668,-253070,-297248
792670,-403149,519259,-253047,-297161
792778,-403206,520304,-252994,-297136
792886,-403189,524711,-253021,-297139
792994,-403192,543294,-253004,-297160
793102,-403289,527479,-252959,-297139
793210,-403168,519194,-252956,-297148
793318,-403089,524179,-252969,-297259
793426,-402832,523706,-252972,-297158
793534,-401851,530973,-252969,-297061
793642,-396424,531918,-253034,-297140
793750,-394353,526215,-252933,-297109
793858,-403096,527484,-252974,-297056
793966,-403177,521649,-252969,-297013
794074,-403284,529018,-253058,-296962
794182,-403309,531029,-252899,-297025
794290,-403306,538012,-252624,-297092
794398,-403235,550643,-252059,-296993
794506,-403284,531722,-250912,-296980
794614,-403337,534941,-252597,-297209
794722,-403162,529924,-252846,-297190
794830,-403151,522603,-252701,-297223
794938,-403178,524968,-252492,-297204
795046,-403225,518875,-252405,-296955
795154,-403204,507490,-250354,-296970
795262,-403291,514085,-249215,-297095
795370,-403282,528342,-251840,-297048
795478,-403285,506283,-246759,-296939
795586,-403378,497570,-247946,-297272
795694,-403375,508739,-252715,-297361
795802,-403256,509136,-252856,-297104
795910,-403171,509647,-252595,-297115
796018,-403244,509700,-252088,-297078
796126,-403291,494125,-248143,-297093
796234,-403234,486902,-248194,-297128
796342,-403273,491163,-250209,-297117
796450,-403306,486344,-252620,-297248
796558,-403357,486233,-252911,-297199
796666,-403346,488004,-252908,-297206
796774,-403215,492179,-252969,-297207
796882,-403214,498968,-252930,-297198
796990,-400877,507229,-252929,-297215
797098,-393782,502268,-253030,-297124
797206,-400097,505651,-252853,-297137
797314,-403016,519034,-252912,-297176
797422,-400043,531647,-253027,-297219
797530,-388964,524478,-253012,-297294
797638,-395341,494501,-252955,-297337
797746,-403190,496990,-253018,-297304
797854,-403177,512233,-250441,-297207
797962,-403232,514008,-238176,-297208
798070,-403151,507729,-247005,-297105
798178,-403292,500048,-252822,-296982
798286,-403337,500051,-252943,-297159
798394,-403354,505272,-252932,-297272
798502,-403285,502267,-252969,-297221
798610,-403170,497378,-253124,-297168
798718,-403131,505251,-253069,-297299
798826,-403172,513900,-253054,-297290
798934,-403167,508563,-253075,-297327
799042,-403328,504784,-253150,-297234
799150,-403257,504397,-253075,-297151
799258,-403260,511034,-252870,-297194
799366,-403123,510435,-252919,-297175
799474,-403180,504964,-253112,-297080
799582,-403193,507597,-253069,-297113
799690,-403012,521892,-252940,-297194
799798,-403111,521133,-252913,-297131
799906,-403376,514858,-252224,-297350
800014,-403397,524779,-252733,-297181
800122,-403330,514994,-253054,-297102
800230,-403307,516007,-252975,-297165
800338,-403228,524432,-252772,-297142
800446,-403287,521461,-252025,-297123
800554,-403230,513110,-249906,-297116
800662,-403207,517787,-247629,-297173
800770,-403342,514744,-249302,-297370
800878,-403397,507503,-252481,-297275
800986,-403266,506822,-253104,-297252
801094,-403259,508971,-253139,-297297
801202,-403258,509844,-253110,-297316
801310,-403261,505507,-253143,-297313
801418,-402550,507154,-253126,-297250
801526,-395499,493151,-253103,-297323
801634,-398068,489892,-253040,-297242
801742,-402815,497583,-252991,-297075
801850,-400586,495412,-253034,-297194
801958,-398341,487807,-253021,-297179
802066,-393768,485524,-252982,-297198
802174,-396331,485573,-253027,-297175
802282,-400478,488054,-253036,-297034
802390,-401327,487235,-253009,-296955
802498,-402686,485488,-253162,-297100
802606,-402311,482079,-253125,-297197
802714,-402506,482694,-253142,-297116
802822,-402849,486065,-253251,-297215
802930,-401920,485348,-253220,-297204
803038,-399541,485229,-253037,-297053
803146,-401046,492494,-253094,-297168
803254,-403001,500153,-253165,-297229
803362,-399932,499512,-253126,-297198
803470,-394475,500477,-253135,-297229
803578,-400532,506626,-253032,-297246
803686,-403105,511577,-252939,-297181
803794,-403166,510228,-253036,-297282
803902,-403187,517057,-252999,-297235
804010,-403178,525872,-252886,-297246
804118,-403297,511057,-251625,-297199
804226,-403216,523920,-247282,-297182
804334,-403139,510675,-246459,-297149
804442,-403164,515418,-252386,-297206
804550,-403089,525489,-252979,-297307
804658,-403192,519402,-252944,-297220
804766,-403297,518139,-252889,-297169
804874,-403338,523564,-252752,-297182
804982,-403231,508001,-252833,-297347
805090,-403200,506248,-252966,-297314
805198,-403199,505711,-252997,-297255
805306,-403282,515964,-252952,-297404
805414,-403317,526811,-252967,-297285
805522,-403302,517412,-252808,-297192
805630,-403277,516111,-252891,-297123
805738,-403314,514374,-252828,-297166
805846,-403375,512061,-252753,-297209
805954,-403304,518736,-252910,-297200
806062,-403269,512781,-253053,-297223
806170,-403316,507528,-253022,-297270
806278,-403327,506477,-252981,-297303
806386,-403302,505742,-252978,-297154
806494,-403243,505677,-252873,-297173
806602,-403204,506746,-252878,-297014
806710,-403275,519953,-252853,-297191
806818,-403240,521326,-252640,-297236
806926,-403261,521719,-252613,-297091
807034,-403280,521638,-252196,-297190
807142,-403269,524453,-252467,-297325
807250,-403258,515112,-252836,-297304
807358,-403287,514815,-252699,-297271
807466,-403326,518236,-248974,-297162
807574,-403291,515433,-247133,-297207
807682,-403274,511676,-252092,-297150
807790,-403207,513401,-252945,-297177
807898,-403248,518610,-252970,-297248
808006,-403235,525343,-252949,-297153
808114,-403290,526574,-253014,-297220
808222,-403219,534931,-252929,-297185
808330,-403120,533330,-252930,-297168
808438,-403159,532907,-252983,-297223
808546,-403110,516158,-252926,-296920
808654,-403233,520691,-252921,-296973
808762,-403210,534882,-252966,-297072
808870,-403183,543775,-252907,-297123
808978,-403204,534414,-252768,-297244
