212604,-391862,458186,-246250,-293920
212712,-391813,457973,-246125,-293875
212820,-391642,458014,-245810,-293786
212928,-392199,458493,-245877,-293445
213036,-393076,459218,-246296,-292726
213144,-394121,459917,-246763,-291795
213252,-394878,460116,-247074,-291302
213360,-395059,459705,-245883,-292205
213468,-393958,458952,-244756,-293052
213576,-393737,458301,-244375,-293563
213684,-393830,458094,-244378,-293664
213792,-393841,458265,-244637,-293369
213900,-394332,459402,-245478,-292672
214008,-394809,459985,-246227,-292077
214116,-394774,460106,-246438,-291804
214224,-394419,459721,-246383,-291929
214332,-393994,459438,-246350,-292176
214440,-393699,459393,-246441,-292333
214548,-393276,459172,-246470,-292364
214656,-392867,458953,-246423,-292915
214764,-392394,458678,-246344,-293126
214872,-392427,458563,-246267,-293119
214980,-392618,458662,-246232,-292954
215088,-392959,458899,-246373,-292675
215196,-393538,459240,-246626,-292206
215304,-394203,460095,-246727,-291847
215412,-394568,460042,-246728,-291762
215520,-394463,459475,-246239,-292063
215628,-393990,458978,-245332,-292614
215736,-393771,458801,-244937,-293107
215844,-393776,458780,-244790,-293288
215952,-393935,459115,-244971,-292645
216060,-394710,459570,-245930,-292294
216168,-394675,459895,-246239,-292111
216276,-394576,460014,-246364,-292056
216384,-394473,460077,-246583,-291985
216492,-394408,460058,-246878,-291780
216600,-394461,460239,-247203,-291665
216708,-394496,460306,-247350,-291688
216816,-394275,460427,-247361,-291709
216924,-394076,460572,-247318,-291864
217032,-394277,460965,-247493,-291771
217140,-394878,461648,-247920,-291330
217248,-395581,462407,-248415,-290279
217356,-396768,462990,-248974,-290006
217464,-396857,463333,-249019,-290035
217572,-396628,463466,-248550,-290236
217680,-396459,463497,-248107,-290539
217788,-396532,463580,-248098,-290632
217896,-397175,464257,-248435,-290219
218004,-398432,465806,-249204,-289380
218112,-399983,471175,-250495,-288535
218220,-401384,473358,-251702,-288148
218328,-402145,473799,-252371,-288549
218436,-401398,472202,-251660,-289774
218544,-399521,468521,-249955,-292477
218652,-398166,467130,-249666,-292878
218760,-394855,471981,-253897,-291751
218868,-376562,491274,-254326,-291802
218976,-358989,497905,-254373,-293769
219084,-374466,482386,-254402,-294136
219192,-385991,481847,-254231,-294155
219300,-396682,477360,-254230,-294116
219408,-397891,467105,-254403,-293975
219516,-395368,497906,-254496,-293986
219624,-397359,522353,-254443,-293913
219732,-402594,535262,-253708,-294076
219840,-402979,514713,-244537,-294055
219948,-403080,509234,-245920,-293964
220056,-402977,517737,-254115,-293995
220164,-398260,506234,-254444,-294016
220272,-388687,494375,-254609,-294035
220380,-378214,484004,-254608,-294026
220488,-390181,476003,-254545,-294067
220596,-401302,483014,-254462,-294110
220704,-402837,488895,-254015,-293903
220812,-403152,495016,-251680,-293876
220920,-403201,508479,-252707,-294001
221028,-403158,523710,-254022,-294008
221136,-403081,505947,-249683,-294095
221244,-403226,503450,-249942,-293946
221352,-403165,502667,-253901,-293997
221460,-403188,496270,-254226,-294052
221568,-403069,506921,-254117,-293893
221676,-403106,501136,-254192,-293836
221784,-403117,478563,-254533,-293951
221892,-403140,471028,-254534,-293990
222000,-403195,476785,-254489,-294011
222108,-403254,488610,-254486,-294000
222216,-403181,491159,-254467,-293959
222324,-403136,501130,-254514,-293898
222432,-403067,497159,-254551,-293995
222540,-402950,495300,-254588,-293978
222648,-402971,506661,-254625,-293977
222756,-403052,518148,-254490,-294002
222864,-403143,506279,-254253,-294019
222972,-403174,489846,-254360,-294058
223080,-403027,483025,-254547,-293871
223188,-403020,489682,-254526,-293928
223296,-403109,506961,-254415,-294099
223404,-403118,512944,-254302,-294078
223512,-403137,507743,-254403,-293907
223620,-402722,519854,-254438,-293894
223728,-392545,508657,-254451,-293969
223836,-386714,497382,-254504,-293890
223944,-395951,505799,-254445,-293823
224052,-402668,518458,-250962,-293884
224160,-403107,497863,-233797,-293995
224268,-403122,485242,-252484,-294054
224376,-403135,478993,-254507,-293987
224484,-403240,478922,-254586,-294026
224592,-403309,485663,-254661,-294003
224700,-403164,494230,-254640,-294024
224808,-402975,492505,-254549,-293959
224916,-402338,494248,-254536,-294004
225024,-396093,497787,-254575,-294003
225132,-392964,486284,-254656,-294096
225240,-400207,493455,-254649,-294115
225348,-402718,496438,-254596,-294016
225456,-403093,496191,-254529,-293867
225564,-403166,499334,-254534,-293858
225672,-403243,496207,-254447,-293911
225780,-403314,495384,-254444,-293976
225888,-403231,481191,-254431,-294083
225996,-403078,478326,-252828,-294070
226104,-403091,493075,-248951,-294033
226212,-403224,491684,-250794,-294008
226320,-403233,482111,-252905,-293909
226428,-403142,475248,-254124,-294118
226536,-403095,475541,-254445,-294157
226644,-403148,477188,-254536,-294020
226752,-403239,479293,-254469,-293927
226860,-403316,478888,-254500,-293946
226968,-403255,476971,-254579,-293993
227076,-403188,479670,-254548,-293950
227184,-403141,479697,-254529,-294011
227292,-403188,476416,-254570,-294144
227400,-403117,479385,-254587,-293907
227508,-403078,483242,-254626,-293878
227616,-403175,479617,-254535,-293957
227724,-403080,475568,-254522,-293928
227832,-403203,487113,-254627,-293945
227940,-403204,491582,-253766,-293924
228048,-403163,485223,-243257,-294003
228156,-403008,479204,-245970,-294040
228264,-403125,473029,-254577,-294061
228372,-403166,471244,-254638,-294056
228480,-403145,479569,-254591,-294035
228588,-403118,502678,-254490,-294048
228696,-402965,517219,-250407,-293967
228804,-402892,508066,-247162,-293954
228912,-403001,495601,-253097,-293913
229020,-403130,496438,-253976,-293904
229128,-403111,490453,-254473,-293911
229236,-403120,482208,-254616,-294056
229344,-403247,489847,-254621,-294117
229452,-403302,492828,-254596,-294068
229560,-403169,490407,-254577,-294039
229668,-403040,492160,-254510,-294000
229776,-402589,493761,-254459,-293977
229884,-398410,484774,-254598,-294072
229992,-399971,472153,-254605,-293927
230100,-402910,465908,-254664,-293960
230208,-402985,468731,-254567,-294019
230316,-403140,476382,-254618,-294012
230424,-403125,488421,-252303,-294169
230532,-403222,492644,-242178,-294162
230640,-403151,482797,-248613,-294043
230748,-403168,478942,-250614,-294002
230856,-403081,481345,-253851,-293949
230964,-403206,484938,-254512,-293974
231072,-403215,485089,-254333,-293953
231180,-403200,485118,-254364,-293944
231288,-403095,489669,-254431,-293975
231396,-403126,492970,-254482,-293928
231504,-403119,493245,-254501,-294029
231612,-403142,494170,-254434,-294050
231720,-403081,495875,-254227,-293945
231828,-403104,491864,-254272,-293990
231936,-397693,487727,-254469,-293979
232044,-385184,506252,-254582,-294002
232152,-396511,492031,-254607,-294059
232260,-398644,476078,-254548,-294046
232368,-402245,479339,-254615,-294037
232476,-403026,480646,-254134,-294028
232584,-403251,489017,-245897,-294029
232692,-403326,487382,-244248,-294086
232800,-403227,480495,-251017,-294103
232908,-403116,474972,-254142,-294136
233016,-403249,474165,-254513,-293963
233124,-403156,478148,-254586,-293868
233232,-400157,481163,-254597,-293977
233340,-389948,488284,-254554,-294020
233448,-393341,482155,-254495,-294089
233556,-395192,478016,-254478,-294058
