3938,-392572,458678,-245216,-293866
4045,-392439,458639,-245199,-293951
4152,-392516,458634,-245272,-293998
4259,-392523,458583,-245287,-294071
4366,-392530,458642,-245172,-293986
4473,-392485,458663,-245057,-293975
4580,-392538,458678,-244982,-293932
4687,-392571,458685,-245085,-293901
4794,-392656,458648,-245208,-293932
4901,-392617,458663,-244997,-294019
5008,-392658,458672,-245006,-294034
5115,-392699,458737,-245075,-294041
5222,-392712,458676,-245060,-294088
5329,-392679,458609,-245041,-294019
5436,-392636,458788,-245080,-294060
5543,-392581,458597,-245039,-294043
5650,-392538,458724,-245098,-294012
5757,-392655,458767,-245199,-294027
5864,-392718,458680,-245108,-293966
5971,-392617,458613,-245053,-294013
6078,-392634,458674,-245158,-294108
6185,-392553,458691,-245095,-294055
6292,-392582,458670,-245092,-293928
6399,-392599,458717,-245135,-293985
6506,-392590,458730,-245146,-294062
6613,-392549,458701,-245213,-294085
6720,-392488,458706,-245194,-293998
6827,-392533,458649,-245183,-293861
6934,-392610,458582,-245146,-293920
7041,-392655,458671,-245111,-294037
7148,-392616,458794,-245090,-294078
7255,-392609,458751,-245019,-293981
7362,-392616,458782,-245082,-293916
7469,-392529,458737,-245073,-294015
7576,-392480,458736,-245090,-294074
7683,-392505,458651,-245023,-294055
7790,-392530,458704,-244960,-294098
7897,-392603,458645,-245041,-294005
8004,-392640,458644,-245074,-293884
8111,-392679,458697,-245081,-293927
8218,-392682,458638,-245150,-294030
8325,-392607,458685,-245093,-294057
8432,-392540,458768,-245060,-293994
8539,-392503,458719,-245211,-293897
8646,-392494,458974,-245214,-293918
8753,-392485,459015,-245065,-293989
8860,-392552,459056,-245230,-293930
8967,-392657,459037,-245125,-293895
9074,-392774,459070,-245034,-293966
9181,-392799,459079,-245103,-293989
9288,-392786,459100,-245164,-294060
9395,-392917,459315,-245153,-293981
9502,-392876,459484,-245314,-293922
9609,-392951,459509,-245437,-293909
9716,-393166,459606,-245438,-293910
