852470,-393411,464213,-247055,-288943
852578,-390940,460494,-242752,-292504
852686,-388933,459841,-241167,-293651
852794,-388942,459894,-241090,-293612
852902,-389341,459989,-240941,-293521
853010,-389352,459978,-240894,-293520
853118,-389407,460033,-240877,-293591
853226,-389430,460014,-240854,-293674
853334,-389109,459967,-241033,-293569
853442,-388992,459936,-241188,-293572
853550,-389055,459947,-241657,-293337
853658,-390054,460426,-244244,-290906
853766,-393255,464065,-247317,-288455
853874,-391608,460928,-243924,-291766
853982,-389377,460529,-242501,-292881
854090,-389594,460792,-242814,-292506
854198,-389817,460125,-242279,-293033
854306,-389076,459884,-241676,-293504
854414,-389241,459843,-241443,-293527
854522,-389252,459870,-241460,-293606
854630,-389275,459901,-241419,-293659
854738,-389208,459808,-241296,-293686
854846,-389119,459733,-241393,-293651
854954,-389036,459818,-241596,-293428
855062,-389135,459943,-242537,-292789
855170,-391212,465052,-246742,-289234
855278,-393201,462565,-246157,-289555
855386,-390206,462066,-243682,-291998
855494,-391347,464431,-246531,-289363
855602,-389614,461842,-245226,-290274
855710,-388683,460103,-242177,-293097
855818,-388614,459910,-241690,-293524
855926,-388751,459891,-241515,-293483
856034,-388902,459852,-241318,-293522
856142,-388841,459871,-241395,-293563
856250,-388858,459970,-241342,-293674
856358,-388849,459927,-241475,-293621
856466,-388784,459954,-241432,-293448
856574,-388629,460349,-241595,-293435
856682,-388772,461332,-242316,-292864
856790,-389955,463223,-244469,-290965
856898,-390892,462890,-245072,-290290
857006,-391223,463113,-244787,-290735
857114,-390718,463118,-245036,-290386
857222,-389369,461679,-243137,-291693
857330,-389554,461754,-241968,-291790
857438,-391521,464143,-246833,-289193
857546,-394962,468956,-251368,-285920
857654,-398285,474149,-253691,-284565
857762,-399448,476478,-251824,-285926
857870,-396095,473975,-244121,-290487
857978,-393556,474230,-244832,-292294
858086,-396241,470903,-246047,-291667
858194,-394116,466520,-240208,-293220
858302,-396737,463333,-239561,-293609
858410,-400654,459558,-245550,-293634
858518,-401903,457697,-250727,-293579
858626,-402066,457072,-251416,-293630
858734,-400263,458955,-252825,-293695
858842,-389600,484674,-253774,-293532
858950,-380303,503471,-253843,-293655
859058,-375358,495576,-253866,-293688
859166,-392673,480277,-253893,-293725
859274,-399640,473724,-253950,-293818
859382,-399981,528257,-253769,-293555
859490,-401878,511372,-249418,-293478
859598,-399613,528783,-248855,-293455
859706,-402494,544460,-253628,-293402
859814,-398739,533011,-253953,-293489
859922,-396010,493092,-253998,-293498
860030,-399955,471945,-253909,-293555
860138,-401886,475876,-253842,-293666
860246,-402989,496921,-248927,-293575
860354,-402968,529224,-229998,-293484
860462,-402909,520603,-238549,-293351
860570,-403104,528172,-248626,-293382
860678,-403067,501987,-253299,-293437
860786,-403010,489880,-253340,-293484
860894,-391911,495015,-254077,-293609
861002,-387274,502344,-254086,-293660
861110,-395271,505855,-253985,-293577
861218,-395188,488118,-254034,-293512
861326,-399379,478133,-253925,-293405
861434,-401306,482512,-254078,-293546
861542,-401505,495959,-253957,-293631
861650,-391480,504774,-253988,-293532
861758,-379363,532505,-253935,-293387
861866,-371116,542332,-253572,-293440
861974,-376411,522815,-253417,-293459
862082,-391058,535584,-250324,-293356
862190,-402837,559995,-236909,-293401
862298,-402570,510268,-225606,-293434
862406,-396919,518043,-243603,-293471
862514,-384994,534664,-251380,-293524
862622,-379627,513861,-254155,-293559
862730,-384956,495774,-254306,-293612
862838,-396747,478409,-254183,-293635
862946,-399400,494778,-254160,-293524
863054,-402231,522603,-253959,-293475
863162,-402738,526362,-248024,-293560
863270,-402961,504671,-237941,-293489
863378,-402986,507018,-241336,-293318
863486,-385013,538345,-253219,-293213
863594,-389434,510162,-254088,-293110
863702,-393637,523437,-252695,-293211
863810,-402308,530448,-243042,-293276
863918,-403015,543841,-248009,-293489
864026,-403104,507184,-253072,-293488
864134,-403163,487331,-247177,-293461
864242,-392798,511132,-250544,-293410
864350,-365437,521671,-254355,-293311
864458,-364666,525634,-254314,-293310
864566,-384691,489539,-254349,-293393
864674,-397332,508400,-254240,-293652
864782,-400291,523701,-253053,-293585
864890,-403162,508782,-247454,-293422
864998,-402613,499071,-251347,-293525
865106,-389332,499528,-253764,-293590
865214,-387863,509501,-253761,-293515
865322,-399224,501346,-253702,-293550
865430,-394219,485363,-253761,-293453
865538,-399430,466600,-253872,-293550
865646,-399271,470035,-253829,-293637
865754,-394766,488094,-253814,-293570
865862,-400465,497097,-253769,-293467
865970,-403012,494968,-253778,-293526
866078,-403041,493415,-253887,-293563
866186,-403080,485260,-253924,-293642
866294,-403063,482923,-253883,-293651
866402,-396906,490206,-253922,-293494
866510,-380051,487845,-253973,-293483
866618,-368586,489864,-253962,-293522
866726,-393363,471723,-253965,-293589
866834,-400878,484566,-253908,-293642
