871404,-385818,458784,-237764,-191464
871512,-385755,458763,-237975,-191529
871620,-385798,458844,-237906,-191564
871728,-385803,458855,-238015,-191599
871836,-385802,458770,-238110,-191514
871944,-385671,458797,-238053,-191517
872052,-385660,458902,-237966,-191440
872160,-385825,458913,-237933,-191375
872268,-385896,458920,-237812,-191438
872376,-385883,458875,-237873,-191459
872484,-385906,458780,-237872,-191464
872592,-385983,458779,-237867,-191389
872700,-386086,458868,-237866,-191456
872808,-386037,458823,-237777,-191499
872916,-385954,458792,-237734,-191460
873024,-385975,458823,-237745,-191461
873132,-385856,458902,-237864,-191532
873240,-385791,458817,-237985,-191587
873348,-385738,458848,-237944,-191494
873456,-385685,458879,-237889,-191367
873564,-385788,458842,-238036,-191398
873672,-385887,458773,-237987,-191429
873780,-385916,458802,-237920,-191356
873888,-385757,458877,-237917,-191425
873996,-385968,458842,-237910,-191472
874104,-386027,458867,-237915,-191455
874212,-386022,458868,-237894,-191512
874320,-385941,458887,-237829,-191601
874428,-385912,458878,-237782,-191632
874536,-385917,458901,-237763,-191549
874644,-385918,458880,-237858,-191498
874752,-385931,458797,-237925,-191451
874860,-385794,458836,-238012,-191528
874968,-385641,458851,-238049,-191507
875076,-385528,458812,-237996,-191422
875184,-385537,458809,-237877,-191395
875292,-385366,458868,-237878,-191542
875400,-385517,458885,-237783,-191547
875508,-385726,458780,-237746,-191520
875616,-385741,458841,-237727,-191495
875724,-385826,458872,-237778,-191452
875832,-385831,458889,-237703,-191591
875940,-385730,458938,-237566,-191562
876048,-385549,459097,-237441,-191527
876156,-385364,459184,-237366,-191524
876264,-385209,459285,-237371,-191441
876372,-385144,459356,-237456,-191466
876480,-384877,459303,-237431,-191497
876588,-384820,459260,-237354,-191344
876696,-384541,459277,-237151,-191397
876804,-384162,459278,-236724,-191460
876912,-384165,459143,-236963,-191469
877020,-385214,459048,-238084,-191408
877128,-387017,459137,-239311,-191385
877236,-388190,459106,-239552,-191426
877344,-388733,458957,-238731,-191467
877452,-388866,458854,-236878,-191398
877560,-388977,458687,-234217,-191373
877668,-390574,458712,-231372,-191376
877776,-399195,459041,-229459,-191445
877884,-402116,460460,-231824,-191298
877992,-402799,463451,-237445,-191245
878100,-402954,467842,-242378,-191248
878208,-402915,470337,-251009,-191271
878316,-402894,476878,-251628,-191374
878424,-402889,483657,-246571,-191449
878532,-401538,498086,-237078,-193930
878640,-384955,490179,-228981,-195015
878748,-364160,466568,-231224,-192370
878856,-362637,466933,-244999,-191911
878964,-378018,470978,-252512,-191848
879072,-389535,476945,-252845,-191961
879180,-397136,479690,-252878,-191932
879288,-399867,483337,-252955,-192009
879396,-395502,486934,-252192,-193802
879504,-393439,481889,-238387,-192919
879612,-391548,467744,-230822,-191808
879720,-395227,467153,-233953,-191851
879828,-399580,474166,-239602,-191738
879936,-401609,482099,-247815,-191691
